ID,Age,Gender,Primary Race,Secondary Race,Ethnicity,Rebuild Services
rmnm10101962r542m540,53,Male,White (HUD),,Hispanic/Latino (HUD),Case Management
rmnm10101962r542m540,53,Male,White (HUD),,Hispanic/Latino (HUD),Ids
rmnm10101962r542m540,53,Male,White (HUD),,Hispanic/Latino (HUD),Other
rmnm10101962r542m540,53,Male,White (HUD),,Hispanic/Latino (HUD),Phones
rmnm10101962r542m540,53,Male,White (HUD),,Hispanic/Latino (HUD),Showers
rmnm10101962r542m540,53,Male,White (HUD),,Hispanic/Latino (HUD),Staff Person
rmrf06191966r530m620,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rmrf06191966r530m620,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rmrf06191966r530m620,49,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rmrm01271972r163m635,44,Male,,,,Phones
rmrm01291973r163m620,43,Male,,,,Phones
rmrm01291973r163m620,43,Male,,,,
rmrm01291973r163m635,43,Male,,,,Phones
rmrm01291973r163m635,43,Male,,,,Showers
rmtm12191954r163m324,61,Male,,,,Medical
rmtm12191954r163m324,61,Male,,,,Other
rmtm12191954r163m324,61,Male,,,,Showers
rmtm12191954r163m324,61,Male,,,,Visiting
rnlm10031948r000n425,67,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rnlm10031948r000n425,67,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
rnlm10031948r000n425,67,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
roam08201989r500o416,26,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
roif11271963r500o416,52,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Legal
roif11271963r500o416,52,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
roif11271963r500o416,52,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
roif11271963r500o416,52,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rokm01141948r553o240,68,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rokm01141948r553o240,68,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rokm01141948r553o240,68,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rpcm05301960r543p230,56,Male,,,,Showers
rpdm10011959r543p300,56,Male,,,,Showers
rpgm02091954r543p200,62,Male,,,,Showers
rprm02051961r100p620,55,Male,,,,
rprm03071967r260p620,49,Male,White (HUD),,Hispanic/Latino (HUD),Case Management
rprm03071967r260p620,49,Male,White (HUD),,Hispanic/Latino (HUD),Food Stamps
rprm03071967r260p620,49,Male,White (HUD),,Hispanic/Latino (HUD),Phones
rprm03071967r260p620,49,Male,White (HUD),,Hispanic/Latino (HUD),Showers
rptm00000000r500p325,,Male,,,,Birth Certificate
rptm02281965r543p320,51,Male,,,,Groceries
rptm02281965r543p320,51,Male,,,,Phones
rptm07141959r254p362,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Birth Certificate
rptm07141959r254p362,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
rptm07141959r254p362,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Information
rptm07141959r254p362,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
rptm07141959r254p362,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rptm07141959r254p362,56,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rpum09221965r200p400,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rpum09221965r200p400,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rpum09221965r200p400,50,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rpvm11191961r543p100,54,Male,,,,Showers
rpwm09131959r500p000,56,Male,Black or African American (HUD),,,Food Stamps
rpwm09131959r500p000,56,Male,Black or African American (HUD),,,Phones
rpwm09131959r500p000,56,Male,Black or African American (HUD),,,Showers
rpwm09131959r500p000,56,Male,Black or African American (HUD),,,
rpz 10061961r500p200,54,,,,,Phones
rpz 10061961r500p200,54,,,,,Showers
rpz 10061961r500p200,54,,,,,Visiting
rpzm10171960r543p200,55,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rpzm10171960r543p200,55,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rpzm10201951r543p200,64,Male,,,,Phones
rqem07291959r140q230,56,Male,Other Multi-Racial,,Hispanic/Latino (HUD),Showers
rrcm01011969r263r200,47,Male,,,,Showers
rrcm04161959r200r263,57,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Ids
rrdm06181986r163r362,29,Male,,,,Showers
rrdm12181983r200r340,32,Male,,,,Showers
rrmf10211973r100r550,42,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
rrmf10211973r100r550,42,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
rrmf10211973r100r550,42,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rrym02251956r200r000,60,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rrym02251956r200r000,60,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rsam01211951r240s000,65,Male,,,,Mail
rsam01211951r240s000,65,Male,,,,Medical
rsam01211951r240s000,65,Male,,,,Phones
rsam01211951r240s000,65,Male,,,,Showers
rsam01231973r163s500,43,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rsam01231973r163s500,43,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rsam07021995r420s620,20,Male,,,,Showers
rsam08101965r250s364,50,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rsem09091976r163s315,39,Male,,,,Mail
rsem09241988r410s140,27,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rsim02241955r000s530,61,Male,,,,Showers
rsim05271982r263s530,34,Male,,,,Phones
rsim05271982r263s530,34,Male,,,,Showers
rsim05271985r263s530,31,Male,,,,Showers
rsim08301962r100s530,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Ids
rsim08301962r100s530,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rsim08301962r100s530,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rsim08301962r100s530,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rsim09281958r553s530,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rsim09281958r553s530,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rsim09281958r553s530,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rsim10081956r260s530,59,Male,,,,Phones
rsim12131968r163s530,47,Male,,,,Mail
rsmf10091979r240s562,36,Female,Black or African American (HUD),American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rsmf10091979r240s562,36,Female,Black or African American (HUD),American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),Prescription
rsmf10091979r240s562,36,Female,Black or African American (HUD),American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rsnm08011965r163s500,50,Male,,,,Showers
rsom09041991r254s360,24,Male,,,,Ids
rsom09041991r254s360,24,Male,,,,Showers
rsom09041991r254s360,24,Male,,,,Staff Person
rsom09111957r553s536,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rsrm10271983r100s361,32,Male,,,,Showers
rtam06241949r163t612,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
rtam06241949r163t612,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rtam06241949r163t612,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rtam06241949r163t612,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
rtcm12141962r254t260,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
rtcm12141962r254t260,53,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
rtlm05271988r200t423,28,Male,,,,Other
rtlm05271988r200t423,28,Male,,,,Phones
rtom11261990r553t512,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rtom11261990r553t512,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rtom11261990r553t512,25,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rtrm02101959r163t600,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
rtrm02101959r163t600,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
rtrm02101959r163t600,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rtrm02101959r163t600,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rtrm02101959r163t600,57,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
rtym02101959r163t460,57,Male,,,,Phones
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Groceries
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
rtym11271959r163t460,56,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Legal
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Medical
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Other
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
ruem05271975r260u520,41,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rvcm09281973r200v245,42,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rvcm09281973r200v245,42,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rvcm09281973r200v245,42,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rvcm09281973r200v245,42,Male,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
rwlm01121957r263w452,59,Male,,,,Food Stamps
rwlm01121957r263w452,59,Male,,,,Mail
rwlm01121957r263w452,59,Male,,,,Other
rwlm01121957r263w452,59,Male,,,,Showers
rwlm01121957r263w452,59,Male,,,,
rwlm01181958r362w425,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rwlm02081974r350w452,42,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
rwlm02081974r350w452,42,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
rwlm02081974r350w452,42,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rwlm03021970r500w452,46,Male,Black or African American (HUD),,,Mail
rwlm03021970r500w452,46,Male,Black or African American (HUD),,,Showers
rwlm03051970r543w452,46,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Mail
rwlm03051970r543w452,46,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rwlm03051970r543w452,46,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rwlm06291968r350w420,47,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rwlm08071963r200w420,52,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
rwlm08071963r200w420,52,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
rwlm08071963r200w420,52,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
rwlm10221953r200w452,62,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Staff Person
rwlm10221953r200w452,62,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
rwlm10221953r254w452,62,Male,,,,
rwrm02181952r543w630,64,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
rwrm02181952r543w630,64,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rwrm02181952r543w630,64,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
rwrm12201963r260w630,52,Male,,,,Ids
rzlm03111967r163z426,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
rzlm03111967r163z426,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
saam01161961s300a352,55,Male,,,,Case Management
saam01161961s300a352,55,Male,,,,Ids
sadf12301949s640a536,66,Female,,,,Groceries
saem05021950s455a325,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
saem05021950s455a325,66,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Legal
salm11231959s362a450,56,Male,Black or African American (HUD),,Hispanic/Latino (HUD),Other
salm11231959s362a450,56,Male,Black or African American (HUD),,Hispanic/Latino (HUD),Phones
salm11231959s362a450,56,Male,Black or African American (HUD),,Hispanic/Latino (HUD),Showers
salm11231959s362a450,56,Male,Black or African American (HUD),,Hispanic/Latino (HUD),
satm11111959s550a535,56,Male,,,,Mail
sbam10201965s310b600,50,Male,,,,Case Management
sbam10201965s310b600,50,Male,,,,Mail
sbam10201965s310b600,50,Male,,,,Showers
sbcf08111967s550b250,48,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
sbef06091971s650b415,44,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Groceries
sbef06091971s650b415,44,Female,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
sbkm03111967s315b260,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
sbkm03111967s315b260,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Other
sbkm03111967s315b260,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
sbkm03111967s315b260,49,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),
sblm11081964s320b430,51,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
sblm11081964s320b430,51,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
sblm11081964s320b430,51,Male,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
sbnf03061966s315b520,50,Female,,,,Showers
sbnf07111986s600b520,29,Female,White (HUD),White (HUD),Non-Hispanic/Non-Latino (HUD),
sbnf12081962s500b560,53,Female,Black or African American (HUD),,,Ids
sbof01141954s536b650,62,Female,,,,Groceries
sbom09011957s365b620,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Case Management
sbom09011957s365b620,58,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
sbrm09281954s310b600,61,Male,,,,Legal
sbrm10161957s415b625,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Legal
sbrm10161957s415b625,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Medical
sbrm10161957s415b625,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
sbrm10161957s415b625,58,Male,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Hygiene
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Information
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Medical
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Other
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Phones
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Showers
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),Visiting
sbum02041959s354b453,57,Male,Black or African American (HUD),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Case Management
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Ids
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Mail
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Other
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Phones
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Staff Person
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),Visiting
scaf03061966s315c642,50,Female,Black or African American (HUD),,Non-Hispanic/Non-Latino (HUD),
scaf09131978s640c260,37,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),Showers
scaf09131978s640c260,37,Female,White (HUD),,Non-Hispanic/Non-Latino (HUD),
